Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,137916,-,-,-,37.77,-122.38,-8,5,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,DNI,DHI,GHI,Dew Point,Temperature,Pressure,Wind Direction,Wind Speed,Surface Albedo,Clearsky DHI,Clearsky DNI,Clearsky GHI
2021,8,9,5,30,87,13,15,13.600000000000001,14.8,1018,237,2.3000000000000003,0.01,13,87,15
2021,8,9,6,30,521,55,168,13.5,16.6,1018,232,2.4000000000000004,0.01,55,521,168
2021,8,9,7,30,672,82,358,13.3,18.3,1018,226,2.2,0.01,75,723,372
2021,8,9,8,30,829,85,573,13.100000000000001,20,1019,223,2.1,0.01,85,829,573
2021,8,9,9,30,889,90,746,12.8,21.700000000000003,1019,222,2.2,0.01,90,889,746
2021,8,9,10,30,925,95,879,12.200000000000001,23.200000000000003,1018,223,2.4000000000000004,0.01,95,925,879
2021,8,9,11,30,944,95,956,11.8,24.1,1018,226,2.6,0.01,95,944,956
2021,8,9,12,30,944,97,970,11.4,24.400000000000002,1018,231,2.9000000000000004,0.01,97,944,970
2021,8,9,13,30,932,100,925,11,24.400000000000002,1017,237,3,0.01,100,932,925
2021,8,9,14,30,909,95,820,10.700000000000001,23.900000000000002,1017,243,3.1,0.01,95,909,820
2021,8,9,15,30,865,90,666,10.4,23,1017,249,3.1,0.01,90,865,666
2021,8,9,16,30,787,81,475,10.5,21.5,1017,255,3.2,0.02,81,787,475
2021,8,9,17,30,646,66,268,10.700000000000001,19.5,1017,259,3.1,0.02,66,646,268
2021,8,9,18,30,352,37,78,11.200000000000001,17.400000000000002,1017,259,2.9000000000000004,0.02,37,352,78
2021,8,9,19,30,0,0,0,12,16.1,1018,256,2.6,0.02,0,0,0
2021,8,9,20,30,0,0,0,12.5,15.600000000000001,1018,253,2.4000000000000004,0.02,0,0,0
2021,8,9,21,30,0,0,0,12.700000000000001,15.200000000000001,1018,251,2.2,0.02,0,0,0
2021,8,9,22,30,0,0,0,12.9,14.9,1018,246,2.1,0.02,0,0,0
2021,8,9,23,30,0,0,0,13.100000000000001,14.600000000000001,1018,239,2,0.02,0,0,0
2021,8,10,0,30,0,0,0,13.200000000000001,14.4,1018,235,2,0.02,0,0,0
2021,8,10,1,30,0,0,0,13.4,14.100000000000001,1018,237,2.1,0.02,0,0,0
2021,8,10,2,30,0,0,0,13.5,13.8,1018,242,2,0.02,0,0,0
2021,8,10,3,30,0,0,0,13.5,13.600000000000001,1018,247,1.9000000000000001,0.02,0,0,0
2021,8,10,4,30,0,0,0,13.5,13.600000000000001,1019,250,1.8,0.02,0,0,0
2021,8,10,5,30,99,12,14,13.5,14.700000000000001,1019,250,1.8,0.02,12,99,14
2021,8,10,6,30,528,52,165,13.3,16.6,1020,243,1.8,0.02,52,528,165
2021,8,10,7,30,334,112,248,13,18.5,1020,232,1.6,0.02,73,723,368
2021,8,10,8,30,797,93,560,12.700000000000001,20.8,1020,224,1.5,0.02,84,825,568
2021,8,10,9,30,871,98,739,12.100000000000001,23.1,1020,218,1.6,0.02,98,871,739
2021,8,10,10,30,891,111,865,11.4,25.200000000000003,1019,216,1.7000000000000002,0.02,111,891,865
2021,8,10,11,30,911,113,942,10.8,26.8,1019,216,2,0.02,113,911,942
2021,8,10,12,30,920,109,958,10.200000000000001,27.8,1018,223,2.3000000000000003,0.02,109,920,958
2021,8,10,13,30,921,104,917,10,27.8,1018,234,2.7,0.02,104,921,917
2021,8,10,14,30,901,97,813,9.8,27.1,1018,245,3.1,0.02,97,901,813
2021,8,10,15,30,860,89,660,9.700000000000001,25.900000000000002,1018,252,3.2,0.02,89,860,660
2021,8,10,16,30,787,78,470,9.600000000000001,24.3,1018,256,3.1,0.02,78,787,470
2021,8,10,17,30,650,63,264,9.600000000000001,22,1018,258,2.8000000000000003,0.02,63,650,264
2021,8,10,18,30,356,34,74,9.9,19.5,1019,258,2.4000000000000004,0.02,34,356,74
2021,8,10,19,30,0,0,0,10.700000000000001,18,1019,256,2.2,0.02,0,0,0
2021,8,10,20,30,0,0,0,11.5,17.3,1020,254,2,0.02,0,0,0
2021,8,10,21,30,0,0,0,12,16.900000000000002,1020,252,1.9000000000000001,0.02,0,0,0
2021,8,10,22,30,0,0,0,12.4,16.6,1020,250,1.9000000000000001,0.02,0,0,0
2021,8,10,23,30,0,0,0,12.700000000000001,16.3,1020,247,1.8,0.02,0,0,0
2021,8,11,0,30,0,0,0,13,16,1020,249,1.8,0.02,0,0,0
2021,8,11,1,30,0,0,0,13.200000000000001,15.700000000000001,1019,255,1.8,0.02,0,0,0
2021,8,11,2,30,0,0,0,13.3,15.5,1019,264,1.7000000000000002,0.02,0,0,0
2021,8,11,3,30,0,0,0,13.4,15.3,1020,268,1.7000000000000002,0.02,0,0,0
2021,8,11,4,30,0,0,0,13.4,15.3,1020,263,1.7000000000000002,0.02,0,0,0
2021,8,11,5,30,75,11,12,13.5,16.3,1021,253,1.9000000000000001,0.02,11,75,12
2021,8,11,6,30,466,55,154,13.4,18.1,1021,244,2.1,0.02,55,466,154
2021,8,11,7,30,668,80,351,13,20,1021,240,2.1,0.02,80,668,351
2021,8,11,8,30,776,93,547,12.600000000000001,22,1021,240,2.1,0.02,93,776,547
2021,8,11,9,30,829,106,714,12,23.900000000000002,1021,242,2.3000000000000003,0.02,106,829,714
2021,8,11,10,30,857,116,839,11.4,25.3,1021,244,2.5,0.02,116,857,839
2021,8,11,11,30,878,117,914,11.200000000000001,26,1020,249,2.8000000000000003,0.02,117,878,914
2021,8,11,12,30,877,121,928,11.3,26.1,1020,253,3.1,0.02,121,877,928
2021,8,11,13,30,861,122,881,11.4,25.700000000000003,1020,257,3.5,0.02,122,861,881
2021,8,11,14,30,841,115,781,11.3,25,1019,261,3.7,0.02,115,841,781
2021,8,11,15,30,797,104,631,11.200000000000001,24,1019,265,3.8000000000000003,0.02,104,797,631
2021,8,11,16,30,718,91,446,11.100000000000001,22.700000000000003,1019,268,3.8000000000000003,0.02,91,718,446
2021,8,11,17,30,570,71,246,11,21,1020,266,3.6,0.02,71,570,246
2021,8,11,18,30,275,36,66,11.200000000000001,19.200000000000003,1020,261,3.3000000000000003,0.02,36,275,66
2021,8,11,19,30,0,0,0,11.9,18,1021,256,3.1,0.02,0,0,0
2021,8,11,20,30,0,0,0,12.700000000000001,17.3,1021,257,2.9000000000000004,0.02,0,0,0
2021,8,11,21,30,0,0,0,13.100000000000001,17.1,1021,259,2.7,0.02,0,0,0
2021,8,11,22,30,0,0,0,13.200000000000001,17,1021,263,2.6,0.02,0,0,0
2021,8,11,23,30,0,0,0,13.200000000000001,17,1021,265,2.6,0.02,0,0,0
2021,8,12,0,30,0,0,0,13.200000000000001,17,1020,268,2.6,0.02,0,0,0
2021,8,12,1,30,0,0,0,13.3,16.8,1020,270,2.6,0.02,0,0,0
2021,8,12,2,30,0,0,0,13.3,16.5,1019,268,2.5,0.02,0,0,0
2021,8,12,3,30,0,0,0,13.4,16.2,1020,261,2.6,0.02,0,0,0
2021,8,12,4,30,0,0,0,13.5,16,1020,250,2.9000000000000004,0.02,0,0,0
2021,8,12,5,30,26,7,7,13.700000000000001,16.3,1021,244,3.4000000000000004,0.02,7,26,7
2021,8,12,6,30,1,39,39,13.8,17.3,1022,248,3.6,0.02,77,272,134
2021,8,12,7,30,294,173,292,13.5,18.7,1022,256,3.4000000000000004,0.02,142,428,315
2021,8,12,8,30,457,220,486,13.200000000000001,19.900000000000002,1022,264,3.3000000000000003,0.02,202,504,496
2021,8,12,9,30,546,251,651,12.700000000000001,21.1,1022,276,3.2,0.02,251,546,651
2021,8,12,10,30,589,276,772,12.5,22.400000000000002,1021,284,3,0.02,276,589,772
2021,8,12,11,30,643,268,850,12.100000000000001,23.8,1021,283,2.6,0.02,268,643,850
2021,8,12,12,30,665,255,866,11.600000000000001,25,1020,275,2.5,0.02,255,665,866
2021,8,12,13,30,662,243,825,11.3,25.3,1020,268,3,0.02,243,662,825
2021,8,12,14,30,643,221,729,11.100000000000001,24.8,1020,265,3.5,0.02,221,643,729
2021,8,12,15,30,598,191,585,11.200000000000001,23.6,1020,263,3.9000000000000004,0.02,191,598,585
2021,8,12,16,30,192,223,317,11.3,22,1020,262,4,0.02,154,518,409
2021,8,12,17,30,27,106,114,11.4,20.200000000000003,1020,261,3.8000000000000003,0.02,105,380,220
2021,8,12,18,30,28,37,40,11.9,18.6,1020,257,3.5,0.02,37,147,52
2021,8,12,19,30,0,0,0,12.5,17.6,1020,253,3.3000000000000003,0.02,0,0,0
2021,8,12,20,30,0,0,0,13,17.1,1021,251,3.3000000000000003,0.02,0,0,0
2021,8,12,21,30,0,0,0,13.200000000000001,16.8,1021,250,3.4000000000000004,0.02,0,0,0
2021,8,12,22,30,0,0,0,13.4,16.6,1021,250,3.3000000000000003,0.02,0,0,0
2021,8,12,23,30,0,0,0,13.600000000000001,16.5,1021,251,3.2,0.02,0,0,0
2021,8,13,0,30,0,0,0,13.700000000000001,16.400000000000002,1021,256,3.1,0.02,0,0,0
2021,8,13,1,30,0,0,0,13.9,16.1,1021,260,3,0.02,0,0,0
2021,8,13,2,30,0,0,0,14.100000000000001,15.700000000000001,1021,260,2.9000000000000004,0.02,0,0,0
2021,8,13,3,30,0,0,0,14.200000000000001,15.5,1021,259,2.9000000000000004,0.02,0,0,0
2021,8,13,4,30,0,0,0,14.3,15.4,1021,258,2.9000000000000004,0.02,0,0,0
2021,8,13,5,30,24,6,6,14.3,15.8,1022,259,3.2,0.02,6,24,6
2021,8,13,6,30,273,74,130,14.3,17,1023,263,3.4000000000000004,0.02,74,273,130
2021,8,13,7,30,467,129,317,14,18.6,1023,266,3.4000000000000004,0.02,129,467,317
2021,8,13,8,30,592,163,507,13.600000000000001,20.200000000000003,1023,266,3.4000000000000004,0.02,163,592,507
2021,8,13,9,30,684,177,676,13.3,21.6,1023,265,3.5,0.02,177,684,676
2021,8,13,10,30,748,177,806,13.100000000000001,22.6,1023,265,3.6,0.02,177,748,806
2021,8,13,11,30,767,184,877,13,23.200000000000003,1023,267,3.6,0.02,184,767,877
2021,8,13,12,30,774,182,891,12.9,23.5,1022,269,3.8000000000000003,0.02,182,774,891
2021,8,13,13,30,708,204,824,13,23.3,1022,268,4,0.02,173,767,845
2021,8,13,14,30,721,171,739,13.200000000000001,22.6,1022,267,4.2,0.02,168,728,741
2021,8,13,15,30,460,231,532,13.5,21.6,1022,271,4.2,0.02,155,664,590
2021,8,13,16,30,47,188,211,13.9,20.700000000000003,1022,277,3.9000000000000004,0.02,135,559,408
2021,8,13,17,30,46,125,139,14.100000000000001,19.8,1022,277,3.6,0.02,98,391,215
2021,8,13,18,30,1,30,30,14.3,18.8,1022,267,3.5,0.02,34,140,48
2021,8,13,19,30,0,0,0,14.4,18.1,1023,256,3.5,0.02,0,0,0
2021,8,13,20,30,0,0,0,14.5,17.7,1023,250,3.7,0.02,0,0,0
2021,8,13,21,30,0,0,0,14.600000000000001,17.400000000000002,1023,247,3.8000000000000003,0.02,0,0,0
2021,8,13,22,30,0,0,0,14.700000000000001,17.2,1023,250,3.9000000000000004,0.02,0,0,0
2021,8,13,23,30,0,0,0,14.8,17.1,1023,256,3.8000000000000003,0.02,0,0,0
2021,8,14,0,30,0,0,0,14.8,16.900000000000002,1023,263,3.8000000000000003,0.02,0,0,0
2021,8,14,1,30,0,0,0,14.8,16.5,1023,270,3.7,0.02,0,0,0
2021,8,14,2,30,0,0,0,14.5,16.2,1023,273,3.3000000000000003,0.02,0,0,0
2021,8,14,3,30,0,0,0,14.4,15.8,1023,272,2.9000000000000004,0.02,0,0,0
2021,8,14,4,30,0,0,0,14.3,15.5,1023,267,2.6,0.02,0,0,0
2021,8,14,5,30,21,5,5,14.200000000000001,15.9,1023,258,2.7,0.02,5,21,5
2021,8,14,6,30,249,71,122,14.100000000000001,17.2,1023,251,2.9000000000000004,0.02,71,249,122
2021,8,14,7,30,436,132,306,13.9,18.900000000000002,1023,246,2.8000000000000003,0.02,132,436,306
2021,8,14,8,30,560,170,494,13.8,20.8,1023,241,2.8000000000000003,0.02,170,560,494
2021,8,14,9,30,657,187,665,13.600000000000001,22.6,1023,240,2.9000000000000004,0.02,187,657,665
2021,8,14,10,30,726,189,798,13.3,24.1,1023,242,2.9000000000000004,0.02,189,726,798
2021,8,14,11,30,749,197,872,13.100000000000001,25.1,1023,245,3,0.02,197,749,872
2021,8,14,12,30,755,198,888,12.9,25.5,1023,247,3.1,0.02,198,755,888
2021,8,14,13,30,745,194,845,13,25.1,1022,251,3.3000000000000003,0.02,194,745,845
2021,8,14,14,30,629,217,711,13.200000000000001,24.200000000000003,1022,255,3.5,0.02,178,720,743
2021,8,14,15,30,539,200,551,13.4,22.8,1022,258,3.7,0.02,157,672,595
2021,8,14,16,30,590,128,414,13.5,21.200000000000003,1022,260,3.7,0.02,128,590,414
2021,8,14,17,30,445,90,222,13.600000000000001,19.400000000000002,1022,260,3.7,0.02,90,445,222
2021,8,14,18,30,177,35,52,13.8,18,1023,256,3.5,0.02,35,177,52
2021,8,14,19,30,0,0,0,13.9,17.2,1023,252,3.4000000000000004,0.02,0,0,0
2021,8,14,20,30,0,0,0,14,16.900000000000002,1023,251,3.3000000000000003,0.02,0,0,0
2021,8,14,21,30,0,0,0,14.100000000000001,16.7,1023,251,3.2,0.02,0,0,0
2021,8,14,22,30,0,0,0,14.200000000000001,16.5,1023,251,3,0.02,0,0,0
2021,8,14,23,30,0,0,0,14.3,16.5,1022,254,3,0.02,0,0,0
2021,8,15,0,30,0,0,0,14.4,16.400000000000002,1022,258,3.1,0.02,0,0,0
2021,8,15,1,30,0,0,0,14.600000000000001,16.3,1021,262,3.1,0.02,0,0,0
2021,8,15,2,30,0,0,0,14.9,16.1,1021,264,2.9000000000000004,0.02,0,0,0
2021,8,15,3,30,0,0,0,15,16,1021,264,2.5,0.02,0,0,0
2021,8,15,4,30,0,0,0,15,15.9,1021,259,2.2,0.02,0,0,0
2021,8,15,5,30,16,4,4,15,16.400000000000002,1021,253,2.3000000000000003,0.02,4,16,4
2021,8,15,6,30,218,74,118,15,17.6,1021,248,2.5,0.02,74,218,118
2021,8,15,7,30,386,145,298,15.100000000000001,19.3,1021,250,2.6,0.02,145,386,298
2021,8,15,8,30,491,198,481,15.200000000000001,21,1021,255,2.8000000000000003,0.02,198,491,481
2021,8,15,9,30,533,246,633,14.8,22.400000000000002,1021,259,2.9000000000000004,0.02,246,533,633
2021,8,15,10,30,541,292,744,14.3,23.400000000000002,1020,263,3.1,0.02,292,541,744
2021,8,15,11,30,562,308,814,13.700000000000001,24.1,1019,266,3.1,0.02,308,562,814
2021,8,15,12,30,591,296,835,13.200000000000001,24.700000000000003,1019,266,3.2,0.02,296,591,835
2021,8,15,13,30,608,269,799,13,24.900000000000002,1018,265,3.3000000000000003,0.02,269,608,799
2021,8,15,14,30,571,252,698,13.3,24.6,1017,265,3.4000000000000004,0.02,252,571,698
2021,8,15,15,30,515,219,553,13.700000000000001,23.700000000000003,1017,264,3.4000000000000004,0.02,219,515,553
2021,8,15,16,30,433,173,382,14,22.5,1017,261,3.3000000000000003,0.02,173,433,382
2021,8,15,17,30,301,110,198,14.4,20.700000000000003,1017,253,3.2,0.02,110,301,198
2021,8,15,18,30,99,30,39,14.700000000000001,19,1017,245,3.2,0.02,30,99,39
2021,8,15,19,30,0,0,0,14.8,17.900000000000002,1017,244,3.2,0.02,0,0,0
2021,8,15,20,30,0,0,0,14.700000000000001,17.3,1017,247,3.2,0.02,0,0,0
2021,8,15,21,30,0,0,0,14.700000000000001,16.900000000000002,1017,252,3.2,0.02,0,0,0
2021,8,15,22,30,0,0,0,14.600000000000001,16.6,1016,257,3.2,0.02,0,0,0
2021,8,15,23,30,0,0,0,14.5,16.3,1016,264,3.1,0.02,0,0,0
2021,8,16,0,30,0,0,0,14.4,16.1,1015,271,3,0.02,0,0,0
2021,8,16,1,30,0,0,0,14.3,15.8,1015,276,3,0.02,0,0,0
2021,8,16,2,30,0,0,0,14.3,15.5,1015,280,2.8000000000000003,0.02,0,0,0
2021,8,16,3,30,0,0,0,14.3,15.4,1015,284,2.8000000000000003,0.02,0,0,0
2021,8,16,4,30,0,0,0,14.3,15.3,1015,286,2.7,0.02,0,0,0
2021,8,16,5,30,14,4,4,14.3,15.9,1015,289,2.9000000000000004,0.02,4,14,4
2021,8,16,6,30,212,73,115,14.4,17.2,1015,288,2.8000000000000003,0.02,73,212,115
2021,8,16,7,30,141,159,215,14.700000000000001,18.900000000000002,1016,283,2.5,0.02,141,396,297
2021,8,16,8,30,490,194,475,15.200000000000001,21.200000000000003,1016,280,2.4000000000000004,0.02,185,521,484
2021,8,16,9,30,657,187,663,15.3,23.6,1015,278,2.5,0.02,187,657,663
2021,8,16,10,30,781,157,809,15.4,25.6,1015,274,2.8000000000000003,0.02,157,781,809
2021,8,16,11,30,826,151,892,15.100000000000001,26.900000000000002,1015,272,3.4000000000000004,0.02,151,826,892
2021,8,16,12,30,841,145,910,14.8,27.1,1014,271,4.3,0.02,145,841,910
2021,8,16,13,30,843,135,868,14.4,26.5,1014,274,5,0.02,135,843,868
2021,8,16,14,30,854,110,775,13.8,25.6,1014,279,5.5,0.02,110,854,775
2021,8,16,15,30,836,90,630,13.200000000000001,24.400000000000002,1013,282,5.6000000000000005,0.02,90,836,630
2021,8,16,16,30,778,74,446,13,22.900000000000002,1013,283,5.5,0.02,74,778,446
2021,8,16,17,30,652,56,244,13.100000000000001,21,1013,283,5.300000000000001,0.02,56,652,244
2021,8,16,18,30,341,29,59,13.4,19.1,1013,278,4.9,0.02,29,341,59
2021,8,16,19,30,0,0,0,13.8,17.900000000000002,1014,273,4.6000000000000005,0.02,0,0,0
2021,8,16,20,30,0,0,0,14.100000000000001,17.3,1014,271,4.5,0.02,0,0,0
2021,8,16,21,30,0,0,0,14.200000000000001,16.900000000000002,1014,269,4.5,0.02,0,0,0
2021,8,16,22,30,0,0,0,14.3,16.6,1014,270,4.6000000000000005,0.02,0,0,0
2021,8,16,23,30,0,0,0,14.4,16.5,1013,272,4.5,0.02,0,0,0
2021,8,17,0,30,0,0,0,14.5,16.3,1013,273,4.4,0.02,0,0,0
2021,8,17,1,30,0,0,0,14.5,16,1013,271,4.4,0.02,0,0,0
2021,8,17,2,30,0,0,0,14.600000000000001,15.8,1013,271,4.3,0.02,0,0,0
2021,8,17,3,30,0,0,0,14.600000000000001,15.700000000000001,1014,271,4.1000000000000005,0.02,0,0,0
2021,8,17,4,30,0,0,0,14.600000000000001,15.600000000000001,1014,271,3.8000000000000003,0.02,0,0,0
2021,8,17,5,30,13,4,4,14.5,15.9,1014,269,3.8000000000000003,0.02,4,13,4
2021,8,17,6,30,210,71,112,14.600000000000001,16.8,1015,269,3.8000000000000003,0.02,71,210,112
2021,8,17,7,30,397,141,297,14.700000000000001,18.2,1015,270,3.7,0.02,141,397,297
2021,8,17,8,30,485,184,461,14.9,19.700000000000003,1015,269,3.6,0.02,177,543,488
2021,8,17,9,30,400,233,522,14.8,20.900000000000002,1015,267,3.8000000000000003,0.02,205,619,652
2021,8,17,10,30,368,330,636,14.600000000000001,21.8,1015,265,3.9000000000000004,0.02,228,663,780
2021,8,17,11,30,521,312,778,14.3,22.5,1015,263,4,0.02,200,748,870
2021,8,17,12,30,807,169,901,14,22.900000000000002,1014,263,4.3,0.02,169,807,901
2021,8,17,13,30,830,147,866,13.700000000000001,22.900000000000002,1014,264,4.6000000000000005,0.02,147,830,866
2021,8,17,14,30,819,131,767,13.3,22.400000000000002,1013,264,4.7,0.02,131,819,767
2021,8,17,15,30,774,120,617,13,21.5,1013,262,4.6000000000000005,0.02,120,774,617
2021,8,17,16,30,678,107,429,12.700000000000001,20.3,1013,259,4.5,0.02,107,678,429
2021,8,17,17,30,495,85,226,12.600000000000001,18.6,1012,254,4.4,0.02,85,495,226
2021,8,17,18,30,148,34,47,12.8,17,1013,246,4,0.02,34,148,47
2021,8,17,19,30,0,0,0,13,16,1013,236,3.5,0.02,0,0,0
2021,8,17,20,30,0,0,0,13.200000000000001,15.5,1013,225,3,0.02,0,0,0
2021,8,17,21,30,0,0,0,13.3,15.3,1013,215,2.4000000000000004,0.02,0,0,0
2021,8,17,22,30,0,0,0,13.4,15.200000000000001,1013,201,1.7000000000000002,0.02,0,0,0
2021,8,17,23,30,0,0,0,13.4,15.100000000000001,1014,173,1.1,0.02,0,0,0
2021,8,18,0,30,0,0,0,13.200000000000001,15.200000000000001,1014,160,0.8,0.02,0,0,0
2021,8,18,1,30,0,0,0,12.9,15.200000000000001,1014,199,0.7000000000000001,0.02,0,0,0
2021,8,18,2,30,0,0,0,12.8,15,1014,245,1,0.02,0,0,0
2021,8,18,3,30,0,0,0,12.8,14.5,1015,262,1.3,0.02,0,0,0
2021,8,18,4,30,0,0,0,12.700000000000001,14.200000000000001,1015,270,1.5,0.02,0,0,0
2021,8,18,5,30,5,2,2,12.600000000000001,14.600000000000001,1016,271,1.7000000000000002,0.02,2,5,2
2021,8,18,6,30,114,60,82,12.5,15.9,1016,270,1.9000000000000001,0.02,60,114,82
2021,8,18,7,30,220,163,249,12.4,17.400000000000002,1017,271,2,0.02,162,227,251
2021,8,18,8,30,312,258,436,11.9,19.3,1017,280,1.9000000000000001,0.02,258,312,436
2021,8,18,9,30,364,329,591,11.200000000000001,21.1,1017,289,1.9000000000000001,0.02,329,364,591
2021,8,18,10,30,387,382,703,10.700000000000001,22.6,1017,291,1.9000000000000001,0.02,382,387,703
2021,8,18,11,30,403,409,769,10.4,23.6,1017,284,2.1,0.02,409,403,769
2021,8,18,12,30,403,414,779,10.200000000000001,24.1,1016,275,2.4000000000000004,0.02,414,403,779
2021,8,18,13,30,398,393,737,10.100000000000001,24.1,1016,270,2.8000000000000003,0.02,393,398,737
2021,8,18,14,30,397,343,650,10,23.700000000000003,1016,269,3.1,0.02,343,397,650
2021,8,18,15,30,369,280,516,10,22.700000000000003,1016,269,3.4000000000000004,0.02,280,369,516
2021,8,18,16,30,307,201,346,10.200000000000001,21.200000000000003,1017,267,3.4000000000000004,0.02,201,307,346
2021,8,18,17,30,200,107,163,10.700000000000001,19.200000000000003,1017,265,3.2,0.02,107,200,163
2021,8,18,18,30,53,18,22,11.3,17.3,1017,263,2.9000000000000004,0.02,18,53,22
2021,8,18,19,30,0,0,0,11.9,16.3,1017,261,2.7,0.02,0,0,0
2021,8,18,20,30,0,0,0,12.4,15.9,1018,258,2.7,0.02,0,0,0
2021,8,18,21,30,0,0,0,12.8,15.700000000000001,1018,254,2.6,0.02,0,0,0
2021,8,18,22,30,0,0,0,13,15.5,1018,249,2.6,0.02,0,0,0
2021,8,18,23,30,0,0,0,13.3,15.4,1018,244,2.4000000000000004,0.02,0,0,0
2021,8,19,0,30,0,0,0,13.5,15.200000000000001,1018,241,2.3000000000000003,0.02,0,0,0
2021,8,19,1,30,0,0,0,13.8,15.100000000000001,1018,240,2.2,0.02,0,0,0
2021,8,19,2,30,0,0,0,13.9,15,1018,239,2.2,0.02,0,0,0
2021,8,19,3,30,0,0,0,14,14.9,1018,239,2.2,0.02,0,0,0
2021,8,19,4,30,0,0,0,14.100000000000001,14.9,1018,240,2.2,0.02,0,0,0
2021,8,19,5,30,6,2,2,14.100000000000001,15.5,1019,243,2.4000000000000004,0.02,2,6,2
2021,8,19,6,30,133,68,94,14.200000000000001,16.8,1019,247,2.7,0.02,68,133,94
2021,8,19,7,30,272,164,270,14.3,18.3,1020,254,2.7,0.02,165,283,275
2021,8,19,8,30,405,232,462,14.200000000000001,20,1020,261,2.4000000000000004,0.02,232,405,462
2021,8,19,9,30,480,276,620,14,21.700000000000003,1020,267,2.3000000000000003,0.02,276,480,620
2021,8,19,10,30,512,312,736,13.700000000000001,23,1020,270,2.4000000000000004,0.02,312,512,736
2021,8,19,11,30,535,329,806,13.3,24,1019,270,2.7,0.02,329,535,806
2021,8,19,12,30,522,341,812,12.9,24.400000000000002,1019,266,3.1,0.02,341,522,812
2021,8,19,13,30,487,340,759,12.600000000000001,24,1018,264,3.5,0.02,340,487,759
2021,8,19,14,30,448,313,658,12.600000000000001,23,1018,263,3.9000000000000004,0.02,313,448,658
2021,8,19,15,30,387,268,514,12.9,21.400000000000002,1018,263,4.1000000000000005,0.02,268,387,514
2021,8,19,16,30,296,201,339,13.4,19.400000000000002,1017,264,4,0.02,201,296,339
2021,8,19,17,30,174,108,156,13.700000000000001,17.5,1017,263,3.7,0.02,108,174,156
2021,8,19,18,30,41,16,19,13.700000000000001,16.3,1017,259,3.3000000000000003,0.02,16,41,19
2021,8,19,19,30,0,0,0,13.5,15.700000000000001,1017,250,2.9000000000000004,0.02,0,0,0
2021,8,19,20,30,0,0,0,13.3,15.5,1017,242,2.6,0.02,0,0,0
2021,8,19,21,30,0,0,0,13.3,15.3,1017,236,2.4000000000000004,0.02,0,0,0
2021,8,19,22,30,0,0,0,13.4,15.100000000000001,1017,231,2.2,0.02,0,0,0
2021,8,19,23,30,0,0,0,13.600000000000001,15,1017,228,2,0.02,0,0,0
2021,8,20,0,30,0,0,0,13.700000000000001,14.8,1016,227,1.9000000000000001,0.02,0,0,0
2021,8,20,1,30,0,0,0,13.8,14.600000000000001,1016,229,1.7000000000000002,0.02,0,0,0
2021,8,20,2,30,0,0,0,13.9,14.3,1016,230,1.5,0.02,0,0,0
2021,8,20,3,30,0,0,0,13.9,14.200000000000001,1016,229,1.4000000000000001,0.02,0,0,0
2021,8,20,4,30,0,0,0,13.9,14.100000000000001,1016,226,1.3,0.02,0,0,0
2021,8,20,5,30,5,2,2,13.9,14.700000000000001,1016,225,1.4000000000000001,0.02,2,5,2
2021,8,20,6,30,120,60,83,13.9,16,1017,226,1.5,0.02,60,120,83
2021,8,20,7,30,203,151,229,13.9,17.5,1017,228,1.6,0.02,160,252,257
2021,8,20,8,30,105,223,282,13.9,19,1017,230,1.5,0.02,236,361,440
2021,8,20,9,30,20,341,355,13.8,20.5,1017,233,1.7000000000000002,0.02,305,402,593
2021,8,20,10,30,184,415,567,13.5,21.6,1016,235,2,0.02,370,398,699
2021,8,20,11,30,421,394,768,13.200000000000001,22.3,1016,237,2.3000000000000003,0.02,394,421,768
2021,8,20,12,30,436,393,785,12.8,22.6,1015,238,2.7,0.02,393,436,785
2021,8,20,13,30,436,371,745,12.700000000000001,22.5,1015,240,3,0.02,371,436,745
2021,8,20,14,30,401,337,645,12.700000000000001,21.900000000000002,1015,243,3.2,0.02,337,401,645
2021,8,20,15,30,343,284,501,12.8,20.8,1015,248,3.5,0.02,284,343,501
2021,8,20,16,30,261,205,326,13,19.200000000000003,1015,253,3.6,0.02,205,261,326
